id,questionId,topicId
9251,3360,64
9252,3360,31
9253,3360,15
9254,3327,60
9255,3327,46
9256,3327,29
9257,3327,1
9258,3392,18
9259,3393,16
9260,3393,29
9261,3393,64
9262,3393,62
9263,3400,18
9264,3349,60
9265,3349,64
9266,3349,31
9267,3328,24
9268,3328,29
9269,3328,37
9270,3363,45
9271,3363,32
9272,3363,1
9273,3363,31
9274,3376,64
9275,3376,1
9276,3376,70
9277,3401,8
9278,3401,33
9279,3381,8
9280,3381,60
9281,3381,1
9282,3355,46
9283,3355,1
9284,3380,8
9285,3380,60
9286,3380,1
9287,3316,62
9288,3316,1
9289,3316,23
9290,3371,37
9291,3336,59
9292,3336,37
9293,3374,37
9294,3374,1
9295,3344,27
9296,3344,45
9297,3344,1
9298,3344,62
9299,3344,37
9300,3409,18
9301,3410,46
9302,3410,5
9303,3410,64
9304,3410,31
9305,3372,1
9306,3346,29
9307,3346,64
9308,3387,29
9309,3387,1
9310,3387,62
9311,3348,28
9312,3348,8
9313,3348,72
9314,3348,1
9315,3417,45
9316,3417,1
9317,3417,21
9318,3417,4
9319,3417,5
9320,3417,40
9321,3417,56
9322,3379,64
9323,3390,29
9324,3390,1
9325,3390,62
9326,3389,58
9327,3389,32
9328,3389,28
9329,3389,1
9330,3382,63
9331,3382,43
9332,3382,5
9333,3382,1
9334,3361,24
9335,3361,64
9336,3373,44
9337,3373,37
9338,3373,1
9339,3375,44
9340,3375,1
9341,3375,8
9342,3375,37
9343,3375,5
9344,3375,13
9345,3364,1
9346,3364,8
9347,3364,5
9348,3364,56
9349,3364,48
9350,3364,23
9351,3424,18
9352,3425,29
9353,3425,64
9354,3425,62
9355,3408,64
9356,3408,31
9357,3405,64
9358,3405,31
9359,3404,38
9360,3404,1
9361,3404,23
9362,3386,58
9363,3386,11
9364,3386,32
9365,3386,19
9366,3386,28
9367,3432,18
9368,3433,29
9369,3433,64
9370,3433,62
9371,3440,18
9372,3398,38
9373,3398,24
9374,3398,1
9375,3388,1
9376,3388,13
9377,3388,37
9378,3388,31
9379,3388,15
9380,3406,46
9381,3406,23
9382,3407,46
9383,3407,23
9384,3397,1
9385,3399,71
9386,3399,24
9387,3399,1
9388,3399,62
9389,3394,8
9390,3362,60
9391,3362,5
9392,3362,1
9393,3362,31
9394,3441,60
9395,3441,5
9396,3441,64
9397,3441,30
9398,3441,23
9399,3396,64
9400,3384,15
9401,3384,64
9402,3384,31
9403,3395,15
9404,3395,64
9405,3395,31
9406,3402,24
9407,3402,29
9408,3402,1
9409,3448,18
9410,3449,11
9411,3449,8
9412,3449,1
9413,3415,38
9414,3415,1
9415,3419,1
9416,3419,62
9417,3419,5
9418,3419,64
9419,3419,31
9420,3403,23
9421,3403,15
9422,3403,64
9423,3403,31
9424,3411,8
9425,3411,5
9426,3411,1
9427,3412,64
9428,3412,31
9429,3383,46
9430,3383,1
9431,3391,38
9432,3391,1
9433,3391,23
9434,3431,9
9435,3431,8
9436,3431,1
9437,3431,23
9438,3457,18
9439,3429,1
9440,3427,46
9441,3427,5
9442,3427,1
9443,3416,37
9444,3416,15
9445,3416,1
9446,3416,31
9447,3414,8
9448,3414,37
9449,3414,23
9450,3414,39
9451,3414,13
9452,3458,37
9453,3458,5
9454,3458,1
9455,3465,18
9456,3467,11
9457,3467,19
9458,3467,69
9459,3467,7
9460,3428,8
9461,3428,1
9462,3428,31
9463,3420,1
9464,3420,31
9465,3434,59
9466,3434,1
9467,3434,31
9468,3435,56
9469,3435,4
9470,3435,5
9471,3435,1
9472,3446,1
9473,3446,31
9474,3451,64
9475,3444,1
9476,3444,31
9477,3423,56
9478,3423,21
9479,3423,1
9480,3423,23
9481,3473,18
9482,3474,62
9483,3474,15
9484,3474,64
9485,3474,31
9486,3426,59
9487,3426,64
9488,3430,1
9489,3430,62
9490,3445,29
9491,3445,63
9492,3445,32
9493,3445,64
9494,3445,31
9495,3436,56
9496,3436,8
9497,3436,5
9498,3436,1
9499,3481,18
9500,3472,8
9501,3472,1
9502,3447,63
9503,3447,59
9504,3447,64
9505,3413,59
9506,3413,1
9507,3456,23
9508,3456,1
9509,3456,31
9510,3452,23
9511,3452,1
9512,3452,31
9513,3450,59
9514,3450,37
9515,3422,1
9516,3422,59
9517,3422,37
9518,3422,46
9519,3422,13
9520,3442,1
9521,3442,23
9522,3443,8
9523,3443,1
9524,3443,23
9525,3488,18
9526,3489,1
9527,3489,23
9528,3421,15
9529,3421,1
9530,3421,31
9531,3418,15
9532,3418,1
9533,3418,31
9534,3437,1
9535,3437,62
9536,3437,71
9537,3437,5
9538,3437,15
9539,3437,31
9540,3437,23
9541,3438,56
9542,3438,4
9543,3438,1
9544,3503,18
9545,3504,16
9546,3504,29
9547,3504,1
9548,3504,62
9549,3476,37
9550,3476,1
9551,3475,60
9552,3475,1
9553,3475,8
9554,3475,48
9555,3475,46
9556,3477,29
9557,3477,1
9558,3477,23
9559,3460,1
9560,3460,23
9561,3471,71
9562,3471,1
9563,3471,62
9564,3461,38
9565,3461,1
9566,3464,1
9567,3464,23
9568,3459,38
9569,3459,24
9570,3459,1
9571,3505,18
9572,3506,8
9573,3506,1
9574,3469,24
9575,3469,1
9576,3490,1
9577,3490,23
9578,3491,1
9579,3491,23
9580,3439,11
9581,3439,19
9582,3439,69
9583,3439,28
9584,3512,18
9585,3513,1
9586,3513,29
9587,3513,63
9588,3513,43
9589,3513,23
9590,3463,60
9591,3463,1
9592,3264,29
9593,3264,1
9594,3483,60
9595,3483,1
9596,3466,56
9597,3466,8
9598,3466,5
9599,3466,1
9600,3468,64
9601,3453,2
9602,3453,8
9603,3453,64
9604,3492,38
9605,3492,46
9606,3492,1
9607,3482,67
9608,3482,64
9609,3482,1
9610,3482,23
9611,3520,18
9612,3521,8
9613,3521,1
9614,3484,29
9615,3484,64
9616,3501,36
9617,3501,1
9618,3501,31
9619,3494,1
9620,3494,62
9621,3494,71
9622,3494,29
9623,3494,23
9624,3500,29
9625,3500,1
9626,3500,62
9627,3530,18
9628,3529,63
9629,3529,43
9630,3529,29
9631,3529,1
9632,3511,59
9633,3511,26
9634,3511,37
9635,3455,15
9636,3455,64
9637,3455,31
9638,3498,46
9639,3498,1
9640,3498,31
9641,3470,38
9642,3470,46
9643,3470,1
9644,3470,23
9645,3508,8
9646,3462,64
9647,3462,10
9648,3462,26
9649,3462,37
9650,3493,29
9651,3493,64
9652,3493,15
9653,3454,1
9654,3454,29
9655,3454,63
9656,3454,43
9657,3454,23
9658,3539,18
9659,3545,5
9660,3545,1
9661,3515,37
9662,3515,1
9663,3507,44
9664,3507,37
9665,3507,1
9666,3479,24
9667,3479,64
9668,3478,27
9669,3478,1
9670,3478,37
9671,3478,11
9672,3478,19
9673,3478,72
9674,3549,18
9675,3538,59
9676,3538,1
9677,3538,31
9678,3519,15
9679,3519,1
9680,3519,31
9681,3526,71
9682,3526,38
9683,3526,1
9684,3524,71
9685,3524,38
9686,3524,1
9687,3532,19
9688,3532,69
9689,3532,28
9690,3532,23
9691,3516,1
9692,3516,59
9693,3516,20
9694,3516,31
9695,3516,38
9696,3517,11
9697,3517,28
9698,3517,1
9699,3514,45
9700,3514,28
9701,3514,29
9702,3514,1
9703,3527,45
9704,3527,4
9705,3527,1
9706,3554,18
9707,3537,37
9708,3537,13
9709,3537,1
9710,3537,23
9711,3533,59
9712,3533,64
9713,3533,1
9714,3486,19
9715,3486,69
9716,3535,1
9717,3535,37
9718,3535,23
9719,3535,46
9720,3535,13
9721,3536,1
9722,3536,37
9723,3536,23
9724,3536,46
9725,3536,13
9726,3564,18
9727,3522,60
9728,3522,1
9729,3523,60
9730,3523,1
9731,3550,38
9732,3550,24
9733,3550,1
9734,3550,23
9735,3542,38
9736,3542,24
9737,3542,1
9738,3542,23
9739,3543,60
9740,3543,64
9741,3525,1
9742,3525,23
9743,3552,44
9744,3552,29
9745,3552,37
9746,3552,64
9747,3552,23
9748,3546,60
9749,3546,1
9750,3546,5
9751,3546,64
9752,3546,46
9753,3574,18
9754,3577,22
9755,3577,36
9756,3577,1
9757,3555,59
9758,3555,37
9759,3555,32
9760,3555,1
9761,3534,1
9762,3534,62
9763,3534,24
9764,3534,31
9765,3534,15
9766,3556,59
9767,3556,32
9768,3556,1
9769,3544,1
9770,3544,62
9771,3544,24
9772,3544,31
9773,3544,15
9774,3585,18
9775,3586,1
9776,3586,23
9777,3568,37
9778,3540,59
9779,3540,64
9780,3548,24
9781,3548,13
9782,3548,37
9783,3548,31
9784,3531,29
9785,3531,1
9786,3531,62
9787,3553,64
9788,3553,37
9789,3495,32
9790,3495,1
9791,3563,1
9792,3563,8
9793,3563,9
9794,3563,38
9795,3563,23
9796,3551,1
9797,3551,23
9798,3589,18
9799,3590,1
9800,3590,59
9801,3590,64
9802,3590,31
9803,3590,46
9804,3590,15
9805,3567,64
9806,3567,37
9807,3485,29
9808,3485,5
9809,3485,1
9810,3485,62
9811,3528,29
9812,3528,1
9813,3560,1
9814,3560,8
9815,3560,37
9816,3560,11
9817,3560,9
9818,3560,26
9819,3602,71
9820,3602,1
9821,3602,23
9822,3582,1
9823,3558,58
9824,3558,1
9825,3558,11
9826,3558,32
9827,3558,38
9828,3558,28
9829,3575,8
9830,3575,1
9831,3575,23
9832,3571,5
9833,3571,1
9834,3571,62
9835,3581,37
9836,3581,1
9837,3581,31
9838,3518,1
9839,3518,23
9840,3559,1
9841,3559,70
9842,3559,65
9843,3559,55
9844,3559,5
9845,3559,64
9846,3559,56
9847,3559,30
9848,3559,23
9849,3557,1
9850,3557,65
9851,3557,55
9852,3557,5
9853,3557,64
9854,3557,56
9855,3557,30
9856,3557,23
9857,3609,18
9858,3615,22
9859,3615,36
9860,3615,1
9861,3541,64
9862,3541,1
9863,3541,31
9864,3496,1
9865,3496,29
9866,3496,37
9867,3496,32
9868,3496,5
9869,3573,60
9870,3573,64
9871,3573,31
9872,3572,60
9873,3572,64
9874,3572,31
9875,3623,23
9876,3623,1
9877,3623,31
9878,3606,37
9879,3606,1
9880,3510,29
9881,3510,1
9882,3510,62
9883,3584,71
9884,3584,29
9885,3584,64
9886,3584,23
9887,3580,64
9888,3580,65
9889,3600,59
9890,3600,52
9891,3600,8
9892,3600,37
9893,3570,60
9894,3570,64
9895,3570,31
9896,3569,60
9897,3569,64
9898,3569,31
9899,3601,52
9900,3601,8
9901,3601,37
9902,3624,18
9903,3579,8
9904,3579,24
9905,3579,1
9906,3561,11
9907,3561,19
9908,3561,28
9909,3578,38
9910,3578,28
9911,3578,1
9912,3578,31
9913,3583,44
9914,3583,1
9915,3583,37
9916,3583,5
9917,3583,15
9918,3583,31
9919,3583,46
9920,3583,13
9921,3497,19
9922,3497,69
9923,3605,8
9924,3605,1
9925,3611,8
9926,3611,1
9927,3487,1
9928,3487,71
9929,3487,64
9930,3487,31
9931,3487,23
9932,3604,13
9933,3604,37
9934,3604,23
9935,3610,32
9936,3610,60
9937,3610,1
9938,3610,31
9939,3509,19
9940,3509,69
9941,3509,7
9942,3509,62
9943,3588,64
9944,3588,23
9945,3592,32
9946,3592,60
9947,3592,1
9948,3592,31
9949,3642,18
9950,3565,60
9951,3565,5
9952,3565,1
9953,3565,62
9954,3566,59
9955,3566,64
9956,3502,60
9957,3502,64
9958,3502,31
9959,3607,44
9960,3607,37
9961,3607,29
9962,3607,1
9963,3603,1
9964,3603,64
9965,3603,31
9966,3603,19
9967,3603,69
9968,3603,30
9969,3650,18
9970,3499,60
9971,3499,64
9972,3499,31
9973,3617,64
9974,3576,1
9975,3576,64
9976,3576,31
9977,3576,19
9978,3576,69
9979,3587,38
9980,3587,1
9981,3587,23
9982,3618,46
9983,3618,64
9984,3618,23
9985,3593,44
9986,3593,37
9987,3593,1
9988,3629,37
9989,3629,15
9990,3629,64
9991,3629,31
9992,3629,23
9993,3608,44
9994,3608,37
9995,3608,1
9996,3608,23
9997,3630,37
9998,3630,15
9999,3630,64
10000,3630,31
10001,3630,23
10002,3660,18
10003,3614,23
10004,3636,64
10005,3627,58
10006,3627,1
10007,3627,32
10008,3627,38
10009,3627,28
10010,3628,58
10011,3628,1
10012,3628,32
10013,3628,38
10014,3628,28
10015,3637,64
10016,3637,13
10017,3637,37
10018,3637,23
10019,3679,8
10020,3679,5
10021,3626,24
10022,3626,37
10023,3622,60
10024,3622,1
10025,3622,62
10026,3622,5
10027,3622,46
10028,3640,60
10029,3640,1
10030,3640,62
10031,3640,5
10032,3640,46
10033,3635,44
10034,3635,2
10035,3635,29
10036,3635,37
10037,3635,64
10038,3612,1
10039,3619,5
10040,3619,1
10041,3646,23
10042,3646,1
10043,3646,31
10044,3631,64
10045,3631,13
10046,3631,37
10047,3631,23
10048,3694,1
10049,3616,59
10050,3616,46
10051,3616,1
10052,3639,46
10053,3639,1
10054,3643,46
10055,3643,5
10056,3643,1
10057,3658,29
10058,3658,5
10059,3658,1
10060,3695,18
10061,3652,63
10062,3652,38
10063,3652,43
10064,3652,1
10065,3625,59
10066,3625,37
10067,3591,46
10068,3591,64
10069,3591,1
10070,3647,1
10071,3647,62
10072,3647,29
10073,3647,32
10074,3647,46
10075,3648,38
10076,3648,1
10077,3648,23
10078,3644,46
10079,3644,60
10080,3644,1
10081,3595,62
10082,3595,64
10083,3595,31
10084,3654,1
10085,3654,23
10086,3675,19
10087,3675,69
10088,3675,23
10089,3703,18
10090,3710,45
10091,3710,17
10092,3710,20
10093,3710,32
10094,3710,5
10095,3710,31
10096,3710,48
10097,3676,8
10098,3676,37
10099,3594,24
10100,3594,15
10101,3594,1
10102,3594,31
10103,3633,11
10104,3633,19
10105,3633,69
10106,3645,11
10107,3645,19
10108,3645,69
10109,3711,18
10110,3621,1
10111,3621,31
10112,3649,2
10113,3649,1
10114,3649,8
10115,3649,9
10116,3649,19
10117,3649,23
10118,3655,44
10119,3655,58
10120,3655,37
10121,3655,32
10122,3655,28
10123,3680,44
10124,3680,1
10125,3680,37
10126,3680,31
10127,3680,72
10128,3651,59
10129,3651,1
10130,3681,27
10131,3681,1
10132,3681,62
10133,3681,37
10134,3681,4
10135,3681,24
10136,3681,56
10137,3653,46
10138,3653,1
10139,3653,31
10140,3689,27
10141,3689,1
10142,3689,62
10143,3689,37
10144,3689,4
10145,3689,56
10146,3718,1
10147,3718,11
10148,3718,72
10149,3718,19
10150,3718,68
10151,3718,28
10152,3719,18
10153,3693,19
10154,3693,28
10155,3693,1
10156,3632,1
10157,3613,1
10158,3613,11
10159,3613,64
10160,3613,19
10161,3613,28
10162,3686,1
10163,3686,23
10164,3638,24
10165,3638,15
10166,3638,64
10167,3638,31
10168,3638,23
10169,3726,18
10170,3735,45
10171,3735,1
10172,3735,20
10173,3735,32
10174,3735,31
10175,3735,38
10176,3685,1
10177,3659,38
10178,3659,8
10179,3659,1
10180,3659,23
10181,3657,1
10182,3657,62
10183,3700,37
10184,3700,13
10185,3700,1
10186,3700,31
10187,3656,1
10188,3656,31
10189,3620,29
10190,3620,1
10191,3620,62
10192,3690,24
10193,3690,5
10194,3690,1
10195,3706,5
10196,3706,64
10197,3740,71
10198,3740,59
10199,3740,1
10200,3746,18
10201,3691,38
10202,3691,29
10203,3691,1
10204,3683,71
10205,3683,24
10206,3683,64
10207,3699,37
10208,3699,24
10209,3699,1
10210,3699,31
10211,3682,37
10212,3682,13
10213,3749,71
10214,3749,64
10215,3684,64
10216,3684,65
10217,3678,45
10218,3678,20
10219,3678,32
10220,3678,31
10221,3716,1
10222,3716,23
10223,3688,56
10224,3688,1
10225,3688,23
10226,3702,44
10227,3702,60
10228,3702,1
10229,3702,37
10230,3702,24
10231,3634,63
10232,3634,59
10233,3634,64
10234,3634,31
10235,3715,60
10236,3715,1
10237,3715,62
10238,3715,29
10239,3715,5
10240,3715,46
10241,3562,62
10242,3562,5
10243,3562,1
10244,3562,23
10245,3757,18
10246,3756,37
10247,3756,13
10248,3756,1
10249,3756,31
10250,3708,38
10251,3708,59
10252,3708,1
10253,3677,38
10254,3677,1
10255,3677,23
10256,3720,58
10257,3720,11
10258,3720,5
10259,3720,19
10260,3720,28
10261,3674,60
10262,3674,1
10263,3674,42
10264,3674,63
10265,3674,56
10266,3674,48
10267,3674,43
10268,3767,18
10269,3698,60
10270,3698,1
10271,3698,37
10272,3698,32
10273,3698,31
10274,3747,1
10275,3712,29
10276,3712,1
10277,3712,62
10278,3687,1
10279,3687,69
10280,3687,31
10281,3687,19
10282,3687,46
10283,3739,37
10284,3739,13
10285,3731,46
10286,3731,1
10287,3714,1
10288,3714,62
10289,3714,37
10290,3714,23
10291,3714,13
10292,3737,1
10293,3737,23
10294,3725,63
10295,3725,37
10296,3725,43
10297,3725,1
10298,3758,1
10299,3758,31
10300,3704,37
10301,3704,46
10302,3704,1
10303,3721,59
10304,3721,37
10305,3721,1
10306,3721,62
10307,3751,1
10308,3751,29
10309,3751,24
10310,3751,31
10311,3751,46
10312,3751,23
10313,3713,1
10314,3713,8
10315,3713,24
10316,3713,64
10317,3713,68
10318,3713,28
10319,3782,18
10320,3780,2
10321,3780,1
10322,3736,15
10323,3736,64
10324,3736,31
10325,3743,60
10326,3743,29
10327,3743,1
10328,3741,24
10329,3741,29
10330,3741,1
10331,3701,64
10332,3701,23
10333,3753,15
10334,3753,64
10335,3753,31
10336,3754,64
10337,3754,15
10338,3754,37
10339,3754,31
10340,3697,44
10341,3697,1
10342,3697,8
10343,3697,37
10344,3697,9
10345,3697,23
10346,3761,46
10347,3761,24
10348,3761,60
10349,3761,64
10350,3748,38
10351,3748,1
10352,3748,62
10353,3760,1
10354,3760,31
10355,3696,64
10356,3696,23
10357,3762,29
10358,3762,5
10359,3762,1
10360,3787,1
10361,3787,31
10362,3792,18
10363,3723,1
10364,3763,5
10365,3763,1
10366,3775,56
10367,3775,35
10368,3775,5
10369,3775,1
10370,3692,71
10371,3692,5
10372,3692,64
10373,3692,65
10374,3709,64
10375,3779,29
10376,3779,1
10377,3779,62
10378,3771,62
10379,3771,29
10380,3771,64
10381,3771,31
10382,3771,23
10383,3733,38
10384,3733,39
10385,3733,1
10386,3733,23
10387,3796,71
10388,3796,64
10389,3768,44
10390,3768,59
10391,3768,37
10392,3768,64
10393,3768,13
10394,3764,1
10395,3764,62
10396,3764,29
10397,3764,32
10398,3764,38
10399,3774,44
10400,3774,64
10401,3774,37
10402,3774,13
10403,3781,29
10404,3781,5
10405,3781,1
10406,3803,18
10407,3806,1
10408,3806,23
10409,3778,15
10410,3778,1
10411,3778,62
10412,3785,37
10413,3785,1
10414,3776,1
10415,3776,23
10416,3783,37
10417,3783,24
10418,3783,1
10419,3783,13
10420,3705,1
10421,3705,31
10422,3786,64
10423,3786,23
10424,3722,46
10425,3722,1
10426,3722,23
10427,3770,29
10428,3770,64
10429,3770,65
10430,3816,18
10431,3818,32
10432,3818,29
10433,3818,1
10434,3818,62
10435,3790,45
10436,3790,1
10437,3790,59
10438,3790,5
10439,3790,56
10440,3759,32
10441,3759,1
10442,3759,62
10443,3791,56
10444,3791,5
10445,3791,1
10446,3791,45
10447,3789,56
10448,3789,46
10449,3789,24
10450,3789,1
10451,3825,1
10452,3825,11
10453,3825,64
10454,3825,31
10455,3825,19
10456,3825,68
10457,3825,28
10458,3828,18
10459,3799,52
10460,3799,24
10461,3799,1
10462,3799,31
10463,3797,1
10464,3797,20
10465,3797,64
10466,3797,31
10467,3797,38
10468,3784,64
10469,3784,1
10470,3784,70
10471,3798,1
10472,3798,69
10473,3798,31
10474,3798,19
10475,3798,46
10476,3788,29
10477,3788,1
10478,3788,31
10479,3750,5
10480,3750,1
10481,3750,31
10482,3795,1
10483,3795,23
10484,3801,23
10485,3836,62
10486,3836,64
10487,3836,1
10488,3836,70
10489,3817,37
10490,3809,1
10491,3809,11
10492,3809,28
10493,3809,31
10494,3809,19
10495,3809,72
10496,3794,59
10497,3794,46
10498,3794,1
10499,3744,37
10500,3744,8
10501,3744,1
10502,3839,29
10503,3839,1
10504,3848,18
10505,3811,59
10506,3811,64
10507,3805,24
10508,3805,64
10509,3765,46
10510,3765,1
10511,3765,23
10512,3804,56
10513,3804,64
10514,3804,5
10515,3804,1
10516,3832,1
10517,3793,71
10518,3793,24
10519,3793,64
10520,3793,23
10521,3808,71
10522,3808,64
10523,3808,23
10524,3717,60
10525,3717,1
10526,3717,37
10527,3717,32
10528,3717,31
10529,3717,23
10530,3814,37
10531,3814,32
10532,3814,29
10533,3814,1
10534,3773,45
10535,3773,36
10536,3773,1
10537,3773,59
10538,3773,32
10539,3773,31
10540,3773,22
10541,3827,45
10542,3827,1
10543,3827,20
10544,3827,5
10545,3827,31
10546,3827,48
10547,3777,23
10548,3777,1
10549,3777,31
10550,3772,45
10551,3772,36
10552,3772,1
10553,3772,59
10554,3772,32
10555,3772,31
10556,3772,22
10557,3855,46
10558,3855,29
10559,3855,1
10560,3846,37
10561,3846,1
10562,3824,37
10563,3824,8
10564,3824,1
10565,3820,37
10566,3820,8
10567,3820,24
10568,3820,1
10569,3829,1
10570,3829,4
10571,3829,56
10572,3829,19
10573,3829,69
10574,3830,37
10575,3812,16
10576,3812,64
10577,3812,62
10578,3813,13
10579,3813,37
10580,3813,64
10581,3813,31
10582,3813,15
10583,3810,64
10584,3810,37
10585,3810,23
10586,3861,56
10587,3861,4
10588,3861,5
10589,3861,1
10590,3865,18
10591,3732,59
10592,3732,64
10593,3732,1
10594,3732,31
10595,3738,63
10596,3738,43
10597,3738,29
10598,3738,1
10599,3831,37
10600,3831,1
10601,3831,23
10602,3840,56
10603,3840,37
10604,3840,1
10605,3862,69
10606,3862,1
10607,3862,7
10608,3707,64
10609,3707,15
10610,3707,1
10611,3707,31
10612,3729,11
10613,3729,19
10614,3729,28
10615,3821,1
10616,3821,65
10617,3821,55
10618,3821,64
10619,3821,38
10620,3821,30
10621,3826,1
10622,3826,8
10623,3826,9
10624,3826,68
10625,3826,28
10626,3826,23
10627,3819,62
10628,3819,1
10629,3819,31
10630,3838,1
10631,3838,28
10632,3838,5
10633,3838,31
10634,3838,72
10635,3841,9
10636,3841,8
10637,3841,1
10638,3841,23
10639,3852,1
10640,3852,62
10641,3852,71
10642,3852,8
10643,3852,29
10644,3852,5
10645,3852,28
10646,3852,23
10647,3752,1
10648,3752,37
10649,3752,11
10650,3752,19
10651,3752,28
10652,3859,37
10653,3859,62
10654,3822,38
10655,3822,21
10656,3822,1
10657,3833,46
10658,3833,1
10659,3833,23
10660,3851,1
10661,3851,8
10662,3851,37
10663,3851,23
10664,3851,9
10665,3851,13
10666,3880,46
10667,3880,1
10668,3872,15
10669,3872,64
10670,3872,31
10671,3834,1
10672,3834,29
10673,3834,63
10674,3834,31
10675,3834,43
10676,3856,28
10677,3856,23
10678,3856,31
10679,3858,19
10680,3858,69
10681,3858,1
10682,3858,23
10683,3871,62
10684,3871,29
10685,3871,64
10686,3871,31
10687,3871,15
10688,3849,38
10689,3849,46
10690,3849,24
10691,3849,1
10692,3845,28
10693,3845,29
10694,3845,37
10695,3850,1
10696,3850,24
10697,3850,31
10698,3850,38
10699,3850,46
10700,3883,37
10701,3883,1
10702,3869,37
10703,3869,1
10704,3847,62
10705,3847,1
10706,3847,31
10707,3837,11
10708,3837,38
10709,3837,1
10710,3837,31
10711,3853,19
10712,3853,69
10713,3853,1
10714,3891,18
10715,3890,1
10716,3890,62
10717,3890,71
10718,3890,29
10719,3890,63
10720,3890,43
10721,3815,44
10722,3815,62
10723,3815,37
10724,3815,64
10725,3815,31
10726,3857,23
10727,3857,29
10728,3857,64
10729,3857,31
10730,3844,19
10731,3844,69
10732,3844,37
10733,3842,1
10734,3842,8
10735,3842,37
10736,3842,19
10737,3842,69
10738,3842,23
10739,3879,37
10740,3860,63
10741,3860,59
10742,3860,64
10743,3854,19
10744,3854,69
10745,3854,1
10746,3854,23
10747,3867,64
10748,3867,23
10749,3898,18
10750,3899,38
10751,3899,52
10752,3899,1
10753,3843,52
10754,3843,8
10755,3843,24
10756,3843,1
10757,3884,38
10758,3884,1
10759,3884,62
10760,3870,1
10761,3870,8
10762,3870,11
10763,3870,31
10764,3870,38
10765,3878,56
10766,3878,44
10767,3878,37
10768,3878,1
10769,3910,18
10770,3911,64
10771,3894,1
10772,3894,62
10773,3894,29
10774,3894,32
10775,3894,31
10776,3892,1
10777,3892,23
10778,3888,44
10779,3888,37
10780,3888,24
10781,3888,1
10782,3875,1
10783,3875,8
10784,3875,9
10785,3875,19
10786,3875,69
10787,3875,23
10788,3876,29
10789,3876,1
10790,3864,37
10791,3864,10
10792,3864,1
10793,3864,13
10794,3835,60
10795,3835,1
10796,3835,42
10797,3835,48
10798,3835,46
10799,3835,23
10800,3866,29
10801,3866,64
10802,3866,23
10803,3921,18
10804,3924,59
10805,3924,15
10806,3924,64
10807,3924,31
10808,3893,59
10809,3893,64
10810,3885,15
10811,3885,1
10812,3885,31
10813,3755,71
10814,3755,1
10815,3900,1
10816,3900,5
10817,3900,19
10818,3900,69
10819,3900,23
10820,3932,18
10821,3904,29
10822,3904,1
10823,3868,27
10824,3868,1
10825,3868,29
10826,3868,37
10827,3868,24
10828,3868,31
10829,3907,44
10830,3907,60
10831,3907,1
10832,3907,42
10833,3907,37
10834,3907,48
10835,3906,45
10836,3906,19
10837,3906,69
10838,3906,1
10839,3914,44
10840,3914,1
10841,3914,37
10842,3914,31
10843,3914,15
10844,3903,1
10845,3903,23
10846,3909,19
10847,3909,69
10848,3909,1
10849,3909,23
10850,3896,58
10851,3896,1
10852,3896,8
10853,3896,9
10854,3896,32
10855,3896,28
10856,3896,23
10857,3935,8
10858,3935,1
10859,3925,10
10860,3925,37
10861,3905,59
10862,3905,70
10863,3905,64
10864,3905,31
10865,3800,64
10866,3800,1
10867,3913,46
10868,3913,8
10869,3913,1
10870,3913,23
10871,3902,29
10872,3902,28
10873,3902,5
10874,3902,72
10875,3902,41
10876,3942,18
10877,3912,64
10878,3912,37
10879,3927,38
10880,3927,1
10881,3927,23
10882,3916,58
10883,3916,32
10884,3916,28
10885,3920,44
10886,3920,1
10887,3920,29
10888,3920,37
10889,3920,5
10890,3920,56
10891,3934,62
10892,3934,64
10893,3934,1
10894,3934,31
10895,3863,45
10896,3863,1
10897,3863,11
10898,3863,32
10899,3863,28
10900,3863,31
10901,3863,19
10902,3863,72
10903,3908,62
10904,3908,28
10905,3908,5
10906,3908,72
10907,3922,37
10908,3949,44
10909,3949,37
10910,3949,1
10911,3949,23
10912,3943,18
10913,3931,59
10914,3931,64
10915,3881,62
10916,3881,28
10917,3881,5
10918,3881,72
10919,3939,59
10920,3939,64
10921,3930,8
10922,3930,9
10923,3930,64
10924,3930,28
10925,3930,23
10926,3960,59
10927,3960,1
10928,3936,44
10929,3936,37
10930,3936,1
10931,3823,1
10932,3823,11
10933,3823,19
10934,3823,38
10935,3823,72
10936,3919,58
10937,3919,1
10938,3919,32
10939,3919,5
10940,3919,68
10941,3919,28
10942,3919,23
10943,3937,8
10944,3937,13
10945,3937,37
10946,3937,23
10947,3918,37
10948,3886,27
10949,3886,37
10950,3886,1
10951,3886,31
10952,3941,56
10953,3941,4
10954,3941,21
10955,3941,1
10956,3897,27
10957,3897,37
10958,3897,1
10959,3897,31
10960,3766,1
10961,3766,62
10962,3766,29
10963,3766,37
10964,3766,26
10965,3948,46
10966,3948,29
10967,3948,64
10968,3948,23
10969,3933,44
10970,3933,1
10971,3933,37
10972,3933,11
10973,3933,31
10974,3882,1
10975,3882,8
10976,3882,29
10977,3882,37
10978,3882,24
10979,3969,1
10980,3969,62
10981,3929,46
10982,3929,8
10983,3929,1
10984,3929,70
10985,3965,1
10986,3965,62
10987,3965,71
10988,3965,29
10989,3965,5
10990,3958,60
10991,3958,1
10992,3958,62
10993,3967,1
10994,3967,62
10995,3967,71
10996,3967,29
10997,3967,5
10998,3955,1
