difficulty,id,paidOnly,questionFrontendId,title,titleSlug,acRate
MEDIUM,1371,0,1249,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,0.7119351240666906
HARD,1372,0,1250,Check If It Is a Good Array,check-if-it-is-a-good-array,0.6317046192741893
EASY,1390,0,1251,Average Selling Price,average-selling-price,0.37026168477136323
EASY,1378,0,1252,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,0.7959784012608747
MEDIUM,1379,0,1253,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,0.48571843884003196
MEDIUM,1380,0,1254,Number of Closed Islands,number-of-closed-islands,0.6695692340956668
HARD,1381,0,1255,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,0.8155526913398393
MEDIUM,1189,1,1256,Encode Number,encode-number,0.7026025366496459
MEDIUM,1190,1,1257,Smallest Common Region,smallest-common-region,0.6826591407964879
MEDIUM,1191,1,1258,Synonymous Sentences,synonymous-sentences,0.5701919086111825
HARD,1213,1,1259,Handshakes That Don't Cross,handshakes-that-dont-cross,0.5986651444629841
EASY,1386,0,1260,Shift 2D Grid,shift-2d-grid,0.679039132547149
MEDIUM,1387,0,1261,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,0.840950205497153
MEDIUM,1388,0,1262,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,0.570879732141899
HARD,1389,0,1263,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,0.49380411594930357
MEDIUM,1399,1,1264,Page Recommendations,page-recommendations,0.6541139898909545
MEDIUM,1404,1,1265,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,0.9408385577714108
EASY,1395,0,1266,Minimum Time Visiting All Points,minimum-time-visiting-all-points,0.8476025193282937
MEDIUM,1396,0,1267,Count Servers that Communicate,count-servers-that-communicate,0.7350766362498561
MEDIUM,1397,0,1268,Search Suggestions System,search-suggestions-system,0.6512813725982345
HARD,1398,0,1269,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,0.4998325370634882
MEDIUM,1405,1,1270,All People Report to the Given Manager,all-people-report-to-the-given-manager,0.8405115858396708
EASY,1199,1,1271,Hexspeak,hexspeak,0.5835031010910408
MEDIUM,1200,1,1272,Remove Interval,remove-interval,0.6708740826387886
MEDIUM,1201,1,1273,Delete Tree Nodes,delete-tree-nodes,0.6155336670434362
HARD,1233,1,1274,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,0.6887177811363915
EASY,1400,0,1275,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,0.5441860772327518
MEDIUM,1401,0,1276,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,0.5076415229086985
MEDIUM,1402,0,1277,Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,0.8064412581086486
HARD,1403,0,1278,Palindrome Partitioning III,palindrome-partitioning-iii,0.6206039136876884
EASY,1410,1,1279,Traffic Light Controlled Intersection,traffic-light-controlled-intersection,0.7277731503277441
EASY,1415,0,1280,Students and Examinations,students-and-examinations,0.6089618611188904
EASY,1406,0,1281,Subtract the Product and Sum of Digits of an Integer,subtract-the-product-and-sum-of-digits-of-an-integer,0.8654952439453161
MEDIUM,1407,0,1282,Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,0.8749746245321119
MEDIUM,1408,0,1283,Find the Smallest Divisor Given a Threshold,find-the-smallest-divisor-given-a-threshold,0.6522901970381505
HARD,1409,0,1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,0.72338950012183
MEDIUM,1420,1,1285,Find the Start and End Number of Continuous Ranges,find-the-start-and-end-number-of-continuous-ranges,0.8187363468324651
MEDIUM,1211,0,1286,Iterator for Combination,iterator-for-combination,0.7263156014752239
EASY,1221,0,1287,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,0.6113978703276979
MEDIUM,1222,0,1288,Remove Covered Intervals,remove-covered-intervals,0.5611530161587829
HARD,1224,0,1289,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,0.6330944824266521
EASY,1411,0,1290,Convert Binary Number in a Linked List to Integer,convert-binary-number-in-a-linked-list-to-integer,0.8231411414683107
MEDIUM,1212,0,1291,Sequential Digits,sequential-digits,0.6533979930489874
MEDIUM,1413,0,1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,0.540138431557019
HARD,1414,0,1293,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,0.46007523810021184
EASY,1425,1,1294,Weather Type in Each Country,weather-type-in-each-country,0.6700576868892085
EASY,1421,0,1295,Find Numbers with Even Number of Digits,find-numbers-with-even-number-of-digits,0.795960366207335
MEDIUM,1422,0,1296,Divide Array in Sets of K Consecutive Numbers,divide-array-in-sets-of-k-consecutive-numbers,0.5904209611682645
MEDIUM,1423,0,1297,Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,0.5418709300999913
HARD,1424,0,1298,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,0.6797756852788557
EASY,1231,0,1299,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,0.7182193430667085
MEDIUM,1232,0,1300,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,0.4601504479900341
HARD,1234,0,1301,Number of Paths with Max Score,number-of-paths-with-max-score,0.41836711219489753
MEDIUM,1254,0,1302,Deepest Leaves Sum,deepest-leaves-sum,0.8646872171760678
EASY,1438,1,1303,Find the Team Size,find-the-team-size,0.8960382817716447
EASY,1426,0,1304,Find N Unique Integers Sum up to Zero,find-n-unique-integers-sum-up-to-zero,0.7848288479983235
MEDIUM,1427,0,1305,All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,0.8019072564512902
MEDIUM,1428,0,1306,Jump Game III,jump-game-iii,0.6661520287528279
HARD,1429,0,1307,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,0.3483041597606824
MEDIUM,1439,1,1308,Running Total for Different Genders,running-total-for-different-genders,0.8619651727512789
EASY,1434,0,1309,Decrypt String from Alphabet to Integer Mapping,decrypt-string-from-alphabet-to-integer-mapping,0.8048311619834349
MEDIUM,1435,0,1310,XOR Queries of a Subarray,xor-queries-of-a-subarray,0.7817735450045186
MEDIUM,1436,0,1311,Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,0.5171073409725878
HARD,1437,0,1312,Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,0.7352124049003899
EASY,1241,0,1313,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,0.8615068610389982
MEDIUM,1242,0,1314,Matrix Block Sum,matrix-block-sum,0.7625946705072262
MEDIUM,1243,0,1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,0.8587443626530816
HARD,1244,0,1316,Distinct Echo Substrings,distinct-echo-substrings,0.5277914050235479
EASY,1440,0,1317,Convert Integer to the Sum of Two No-Zero Integers,convert-integer-to-the-sum-of-two-no-zero-integers,0.5919209077344161
MEDIUM,1441,0,1318,Minimum Flips to Make a OR b Equal to c,minimum-flips-to-make-a-or-b-equal-to-c,0.718991383027818
MEDIUM,1442,0,1319,Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,0.6596408480590021
HARD,1443,0,1320,Minimum Distance to Type a Word Using Two Fingers,minimum-distance-to-type-a-word-using-two-fingers,0.5939087102577574
MEDIUM,1452,0,1321,Restaurant Growth,restaurant-growth,0.5800193362857022
EASY,1453,1,1322,Ads Performance,ads-performance,0.5873589113674701
EASY,1448,0,1323,Maximum 69 Number,maximum-69-number,0.8449686452446025
MEDIUM,1449,0,1324,Print Words Vertically,print-words-vertically,0.6721851251860339
MEDIUM,1450,0,1325,Delete Leaves With a Given Value,delete-leaves-with-a-given-value,0.7723157172611138
HARD,1451,0,1326,Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,0.5081714954504999
EASY,1462,0,1327,List the Products Ordered in a Period,list-the-products-ordered-in-a-period,0.7169575905511423
MEDIUM,1252,0,1328,Break a Palindrome,break-a-palindrome,0.516058596794687
MEDIUM,1253,0,1329,Sort the Matrix Diagonally,sort-the-matrix-diagonally,0.8312982613032487
HARD,1255,0,1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,0.4361651637399146
EASY,1256,0,1331,Rank Transform of an Array,rank-transform-of-an-array,0.707764499358585
EASY,1454,0,1332,Remove Palindromic Subsequences,remove-palindromic-subsequences,0.7690239888794628
MEDIUM,1455,0,1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,0.6399253405899489
MEDIUM,1456,0,1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,0.71883913678434
HARD,1457,0,1335,Minimum Difficulty of a Job Schedule,minimum-difficulty-of-a-job-schedule,0.5970563680446827
HARD,1467,1,1336,Number of Transactions per Visit,number-of-transactions-per-visit,0.4775121680734397
EASY,1463,0,1337,The K Weakest Rows in a Matrix,the-k-weakest-rows-in-a-matrix,0.7422604492871748
MEDIUM,1464,0,1338,Reduce Array Size to The Half,reduce-array-size-to-the-half,0.6931191728080051
MEDIUM,1465,0,1339,Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,0.5552344837090615
HARD,1466,0,1340,Jump Game V,jump-game-v,0.6465746108047818
MEDIUM,1480,0,1341,Movie Rating,movie-rating,0.42550537882946654
EASY,1444,0,1342,Number of Steps to Reduce a Number to Zero,number-of-steps-to-reduce-a-number-to-zero,0.8572653647362515
MEDIUM,1445,0,1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,0.7171025808922549
MEDIUM,1446,0,1344,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,0.6434551301321819
HARD,1447,0,1345,Jump Game IV,jump-game-iv,0.46203318907454644
EASY,1468,0,1346,Check If N and Its Double Exist,check-if-n-and-its-double-exist,0.41557708037601443
MEDIUM,1469,0,1347,Minimum Number of Steps to Make Two Strings Anagram,minimum-number-of-steps-to-make-two-strings-anagram,0.824249516179846
MEDIUM,1470,0,1348,Tweet Counts Per Frequency,tweet-counts-per-frequency,0.4578551124537637
HARD,1471,0,1349,Maximum Students Taking Exam,maximum-students-taking-exam,0.5328791187921375
EASY,1481,1,1350,Students With Invalid Departments,students-with-invalid-departments,0.8982091592617908
EASY,1476,0,1351,Count Negative Numbers in a Sorted Matrix,count-negative-numbers-in-a-sorted-matrix,0.7947818697164604
MEDIUM,1477,0,1352,Product of the Last K Numbers,product-of-the-last-k-numbers,0.6285387398244078
MEDIUM,1478,0,1353,Maximum Number of Events That Can Be Attended,maximum-number-of-events-that-can-be-attended,0.38828347967812377
HARD,1479,0,1354,Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,0.36681991865491786
MEDIUM,1494,1,1355,Activity Participants,activity-participants,0.71955148060959
EASY,1458,0,1356,Sort Integers by The Number of 1 Bits,sort-integers-by-the-number-of-1-bits,0.7894435873456477
MEDIUM,1459,0,1357,Apply Discount Every n Orders,apply-discount-every-n-orders,0.6516920281626164
MEDIUM,1460,0,1358,Number of Substrings Containing All Three Characters,number-of-substrings-containing-all-three-characters,0.7342614808750803
HARD,1461,0,1359,Count All Valid Pickup and Delivery Options,count-all-valid-pickup-and-delivery-options,0.6487500364917334
EASY,1274,0,1360,Number of Days Between Two Dates,number-of-days-between-two-dates,0.5221361514389781
MEDIUM,1275,0,1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,0.4402867506884135
MEDIUM,1276,0,1362,Closest Divisors,closest-divisors,0.6192166894544171
HARD,1277,0,1363,Largest Multiple of Three,largest-multiple-of-three,0.3308814040521358
MEDIUM,1495,1,1364,Number of Trusted Contacts of a Customer,number-of-trusted-contacts-of-a-customer,0.7475595292400328
EASY,1482,0,1365,How Many Numbers Are Smaller Than the Current Number,how-many-numbers-are-smaller-than-the-current-number,0.8743629459378436
MEDIUM,1483,0,1366,Rank Teams by Votes,rank-teams-by-votes,0.5997213672058728
MEDIUM,1484,0,1367,Linked List in Binary Tree,linked-list-in-binary-tree,0.5191233326038672
HARD,1485,0,1368,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,0.7086206519600341
HARD,1504,1,1369,Get the Second Most Recent Activity,get-the-second-most-recent-activity,0.6728263135946623
EASY,1472,0,1370,Increasing Decreasing String,increasing-decreasing-string,0.771468000414802
MEDIUM,1473,0,1371,Find the Longest Substring Containing Vowels in Even Counts,find-the-longest-substring-containing-vowels-in-even-counts,0.7569623965416115
MEDIUM,1474,0,1372,Longest ZigZag Path in a Binary Tree,longest-zigzag-path-in-a-binary-tree,0.6691681658528228
HARD,1475,0,1373,Maximum Sum BST in Binary Tree,maximum-sum-bst-in-binary-tree,0.4609375613356049
EASY,1490,0,1374,Generate a String With Characters That Have Odd Counts,generate-a-string-with-characters-that-have-odd-counts,0.7841478543043573
MEDIUM,1491,0,1375,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,0.6597262408190518
MEDIUM,1492,0,1376,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,0.6040263833567288
HARD,1493,0,1377,Frog Position After T Seconds,frog-position-after-t-seconds,0.3756188910203708
EASY,1509,0,1378,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,0.8352778107260864
EASY,1498,0,1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,0.8581209872411903
EASY,1496,0,1380,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,0.7994022673953206
MEDIUM,1497,0,1381,Design a Stack With Increment Operation,design-a-stack-with-increment-operation,0.7997580440959946
MEDIUM,1285,0,1382,Balance a Binary Search Tree,balance-a-binary-search-tree,0.8467987076836634
HARD,1499,0,1383,Maximum Performance of a Team,maximum-performance-of-a-team,0.47693935119887165
HARD,1518,1,1384,Total Sales Amount by Year,total-sales-amount-by-year,0.6119105463153305
EASY,1486,0,1385,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,0.712278715780856
MEDIUM,1487,0,1386,Cinema Seat Allocation,cinema-seat-allocation,0.4342780532810518
MEDIUM,1488,0,1387,Sort Integers by The Power Value,sort-integers-by-the-power-value,0.7139623051567802
HARD,1489,0,1388,Pizza With 3n Slices,pizza-with-3n-slices,0.5360921564311395
EASY,1505,0,1389,Create Target Array in the Given Order,create-target-array-in-the-given-order,0.8643305192396327
MEDIUM,1284,0,1390,Four Divisors,four-divisors,0.5667025991136663
MEDIUM,1507,0,1391,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,0.4986987150662906
HARD,1508,0,1392,Longest Happy Prefix,longest-happy-prefix,0.5107597116492286
MEDIUM,1523,0,1393,Capital Gain/Loss,capital-gainloss,0.8463884490085364
EASY,1510,0,1394,Find Lucky Integer in an Array,find-lucky-integer-in-an-array,0.7545262498301001
MEDIUM,1511,0,1395,Count Number of Teams,count-number-of-teams,0.7012925777918778
MEDIUM,1512,0,1396,Design Underground System,design-underground-system,0.7433126745637842
HARD,1513,0,1397,Find All Good Strings,find-all-good-strings,0.4479515782101946
MEDIUM,1536,1,1398,Customers Who Bought Products A and B but Not C,customers-who-bought-products-a-and-b-but-not-c,0.7155267278960511
EASY,1500,0,1399,Count Largest Group,count-largest-group,0.7473212234583703
MEDIUM,1502,0,1400,Construct K Palindrome Strings,construct-k-palindrome-strings,0.686082737067193
MEDIUM,1501,0,1401,Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,0.4964018149203334
HARD,1503,0,1402,Reducing Dishes,reducing-dishes,0.7657947362177369
EASY,1519,0,1403,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,0.7348872465415957
MEDIUM,1520,0,1404,Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,0.6133826097804391
MEDIUM,1304,0,1405,Longest Happy String,longest-happy-string,0.6548961125083657
HARD,1522,0,1406,Stone Game III,stone-game-iii,0.632649849625813
EASY,1541,0,1407,Top Travellers,top-travellers,0.5709621558181546
EASY,1524,0,1408,String Matching in an Array,string-matching-in-an-array,0.697266232503888
MEDIUM,1525,0,1409,Queries on a Permutation With Key,queries-on-a-permutation-with-key,0.8477402369460291
MEDIUM,1526,0,1410,HTML Entity Parser,html-entity-parser,0.5022813996914833
HARD,1527,0,1411,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,0.8045516136979551
HARD,1546,1,1412,Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,0.5806808653362402
EASY,1514,0,1413,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,0.6453330803033989
